Patient ID,First Name,Last Name,Date of Birth,Gender,SSN,Phone Number,Medical Condition,Medication,Street Address,City,State,Zip Code
P70827,Mark,Hunt,1972-12-18,Male,639-35-7249,252-747-1808,Acid Reflux,Dextromethorphan,4411 Andrea Via,Andreaton,NJ,84175
P404858,Victoria,Lopez,1957-08-01,Male,802-08-3697,285-313-6574,Arthritis,Ranitidine,823 Hubbard Mill,Johnsontown,AL,80562
P507001,Jeffrey,Harris,1983-01-06,Male,351-98-7163,364-490-4948,Cough,Lisinopril,53081 Margaret Prairie,Lauraburgh,HI,88070
P679712,Megan,Brown,1947-06-25,Female,756-45-8929,527-728-5653,Acid Reflux,Naproxen,388 Parks View Apt. 267,New Andreport,PR,47292
P495148,Nathan,Green,2001-02-01,Male,232-14-5773,850-853-8201,Diabetes,Gliclazide,095 James Junction,Shannonshire,MT,85789
P477302,Roger,Chapman,2000-05-08,Male,075-57-8824,466-665-4385,Hypertension,Escitalopram,4259 Fischer Oval,South Melissa,IL,19461
P969815,Carol,Jones,2002-07-13,Female,338-81-6544,947-545-6316,Migraine,Peramivir,0521 Clay Ports,West Noah,AS,12945
P802729,Steven,George,2000-05-02,Female,315-60-4375,966-695-4153,Hypertension,Esomeprazole,73488 Salazar Spur Apt. 119,South Jacob,MN,69113
P187480,Sarah,Reed,1969-07-17,Female,301-81-9344,481-999-4971,Flu,Amlodipine,437 Lutz Valley Apt. 887,Jonathanhaven,AR,47944
P31523,Andrew,Reyes,1943-11-16,Male,508-06-5825,345-424-3697,Acid Reflux,Ranitidine,8203 French Glens Apt. 155,Brookehaven,PA,16975
P244938,Jamie,Edwards,1977-02-03,Female,441-06-7587,955-914-3786,Asthma,Doxepin,61803 Erickson Tunnel Suite 578,Crawfordville,VT,15350
P549581,Melissa,Jones,1959-10-22,Female,239-99-7457,540-777-8919,Asthma,Escitalopram,6229 Seth Forges Suite 487,Harrisshire,UT,04494
P408102,Steven,Johnson,1950-10-05,Male,241-21-7139,745-363-2281,Depression,Montelukast,73966 Mercedes Run,Thomaston,OH,51167
P89386,Stephen,Weaver,2004-07-06,Male,734-53-4782,904-338-6031,Hypertension,Montelukast,450 Farrell Trail Apt. 918,Jenniferberg,MS,05598
P538815,Joshua,Smith,1962-12-21,Female,553-80-7914,894-304-3686,Flu,Codeine,691 Miller Street Apt. 099,East Ashleymouth,MI,14991
P14439,Stacey,Mckee,1996-03-26,Female,533-88-1029,719-883-4029,Asthma,Esomeprazole,192 Michelle Greens Suite 482,East Danielfurt,MO,84643
P358907,Andrew,Smith,2004-12-30,Male,035-65-5438,570-279-8095,Cough,Simvastatin,62146 Colleen Green Suite 359,New Andreaborough,RI,67590
P947138,Christopher,Hernandez,1977-12-10,Male,019-56-9240,258-434-8545,High Cholesterol,Guaifenesin,15184 Thomas Islands Apt. 115,Port Staciemouth,CO,94943
P264920,Diana,Murray,1958-04-07,Male,166-50-7170,503-734-3745,High Cholesterol,Loratadine,12585 Nelson View,Griffithborough,WA,70805
P768455,Alicia,Hunt,1997-10-03,Female,769-94-5792,575-780-2652,High Cholesterol,Naproxen,2058 Debra Way Apt. 339,Rosston,IN,98304
P605426,Olivia,Miranda,1951-04-23,Male,877-18-0570,926-852-3595,Arthritis,Fluoxetine,602 Ortiz Valleys Apt. 674,Danielland,RI,41328
P469142,Anthony,Burke,1983-04-09,Male,431-45-7810,400-345-4770,Hypertension,Cetirizine,070 Myers Run Apt. 316,New Lauren,MI,48550
P660125,Jason,Vincent,1955-09-18,Male,843-20-7311,426-431-3257,High Cholesterol,Ranitidine,408 Lawrence Ways,Vaughnstad,NM,18711
P669243,Christy,Stevenson,1977-03-07,Female,687-49-4253,356-852-9340,Depression,Topiramate,610 Kathryn Branch Apt. 958,Amberhaven,OH,62684
P561087,Joseph,Phillips,1977-06-28,Male,061-58-4138,778-984-2516,Arthritis,Peramivir,064 Gary Plains,Timothyville,ND,06396
P724812,Tim,Kim,1962-08-16,Female,169-99-4567,990-493-1621,Migraine,Naproxen,47140 Lawrence Landing Suite 187,Port Tinaville,PW,41702
P321254,Phillip,Jackson,1965-07-15,Female,628-35-3177,290-872-3723,Diabetes,Doxepin,0392 William Mill,Lake Suemouth,KS,54080
P706628,Sarah,Zamora,1964-08-29,Female,564-21-6897,548-706-9955,High Cholesterol,Propranolol,951 Atkinson Spur Apt. 880,Pattersonberg,PA,02459
P297303,Robert,Wallace,1958-08-16,Male,894-80-9348,873-455-9205,Depression,Losartan,2948 Brittany Pike,East Stevenmouth,VI,34749
P824617,Deborah,Adams,1955-07-25,Female,268-56-3688,901-688-9223,Acid Reflux,Doxepin,384 Gray Mountain,West Jameshaven,IA,15347
P136740,Jennifer,Gutierrez,1963-02-14,Male,725-79-0110,911-945-3786,Depression,Naproxen,4599 Teresa Knoll Suite 006,North Charlesville,AZ,65691
P494678,Deanna,Byrd,1998-11-22,Female,427-42-1466,380-723-6066,Cough,Naproxen,24073 Stacy Track Suite 309,Shelbyside,GA,79129
P777117,Alicia,Horton,1996-05-16,Male,865-17-7314,406-502-2553,Acid Reflux,Lisinopril,769 Blake Radial,Davidberg,WV,93720
P100974,Patrick,Campbell,1965-12-26,Male,750-78-5742,327-353-8133,Allergies,Cetirizine,02308 Davis River Suite 696,Westburgh,KS,74198
P101661,Jessica,Stevens,1958-12-13,Male,572-88-9340,937-375-5954,Diabetes,Celecoxib,6910 Gross Corner Apt. 090,Tiffanyfurt,TX,31383
P996010,Donna,Gonzalez,1973-08-25,Female,804-26-7724,241-244-2803,Allergies,Montelukast,732 Angela Overpass Suite 458,Lake Mary,NC,75508
P504801,Donna,Crawford,1949-11-07,Female,106-46-9709,768-508-1747,Asthma,Escitalopram,901 Saunders Greens Suite 560,Wilsonmouth,NM,06380
P726917,Kathleen,Davis,1976-08-10,Female,608-20-2955,974-311-6335,Cough,Oseltamivir,994 Joseph Station,Sarahport,CT,45336
P990045,Samuel,Thompson,1958-03-14,Female,649-65-5245,811-638-2838,Hypertension,Esomeprazole,84075 Ryan Walk Apt. 418,Lake Reginald,MP,37597
P314607,Richard,Parker,2005-08-26,Male,721-11-5289,561-330-1985,Migraine,Esomeprazole,3270 Richard Streets,Oconnorport,MA,20778
P132435,Jonathan,Wheeler,1995-09-30,Female,857-70-8092,316-977-2764,Asthma,Gliclazide,462 Cohen Mills,East Robert,MO,93206
P983827,Blake,Fuller,1970-06-15,Female,766-12-8716,277-420-8198,Allergies,Loratadine,71279 Weaver Center Suite 726,Warrenmouth,WY,45930
P826983,Aaron,Stafford,1958-09-22,Male,113-13-8839,810-927-3503,Flu,Peramivir,53725 Hurst Courts,Jeffreyshire,AZ,50120
P984415,Robert,Williams,1980-11-26,Male,803-84-0013,987-627-4084,High Cholesterol,Ranitidine,898 Bowen Turnpike,North Nicholas,UT,66526
P830317,Nicholas,Blake,2001-01-15,Female,184-83-2436,793-533-0681,Acid Reflux,Losartan,4255 Travis Trafficway Suite 959,East Johnton,AS,90393
P943892,Kristine,Peterson,1953-07-24,Male,264-66-9626,788-733-0207,Hypertension,Loratadine,97702 Timothy Brooks Suite 092,East Cindystad,IN,41833
P407094,John,Brown,1973-07-14,Male,196-14-6721,974-312-8184,Diabetes,Dextromethorphan,97784 Davis Lock,Lake Danielhaven,KS,77378
P505995,Jason,Gonzalez,1960-07-15,Female,028-15-0796,559-372-6316,Arthritis,Metformin,92592 Medina Greens Suite 505,South Mark,NY,69881
P208946,Gregory,Jones,1980-07-29,Male,094-82-8318,947-924-2190,Acid Reflux,Lisinopril,700 Stevens Plaza Apt. 591,Rachelview,MO,48904
P877272,Maria,Schmidt,1949-04-08,Male,187-92-0287,769-991-1567,Migraine,Montelukast,175 Ramos Freeway Suite 323,Abigailland,IN,91704
P983258,Christopher,Guerrero,1981-01-28,Female,861-36-2334,408-515-8494,Cough,Metformin,147 Flores Common,Lake Marthaland,NE,88204
P358182,Amanda,Elliott,2001-05-19,Female,687-53-0865,402-628-7485,Hypertension,Sertraline,5799 Sherry Courts Suite 835,Lake Aaron,WI,38989
P336686,Jason,Gamble,1995-10-30,Male,862-71-2241,943-760-5216,Arthritis,Losartan,243 Carrie Mount,Lake Lisa,TX,85024
P457895,John,Joseph,1979-03-15,Male,464-40-2060,487-428-2829,Arthritis,Sertraline,199 Pineda Trail Apt. 554,Port Bradleyburgh,CT,11008
P307435,Michael,Sullivan,2002-07-05,Female,517-55-9474,332-615-1315,Insomnia,Metformin,0138 Andrew Lodge,East Brianland,IL,84971
P10412,Beth,Huffman,1994-04-23,Male,608-71-0608,897-264-4768,Depression,Omeprazole,95034 Goodman Highway,Port Rachelchester,AS,95576
P928887,Paul,Reed,1977-05-30,Female,324-52-9571,852-500-0818,Asthma,Omeprazole,664 Erickson Vista Apt. 690,Sawyertown,MT,20578
P937369,Joseph,Delgado,1979-10-02,Male,619-01-9630,391-784-8983,Migraine,Sumatriptan,969 Sullivan Squares Suite 052,Lake Kaylee,SC,52969
P579915,Brooke,Young,1970-05-12,Male,572-63-5390,804-924-0720,Allergies,Atorvastatin,496 Mckinney Summit Apt. 453,South Samantha,TX,72876
P978545,Robert,Bradshaw,1946-09-05,Female,308-85-8493,781-319-1058,Cough,Montelukast,06439 Jesse Squares Suite 649,Port Chaseside,SD,25250
P863838,Leah,Morales,1961-12-11,Female,430-77-6446,697-328-2176,Cough,Sertraline,947 King Freeway,Brownshire,KS,02482
P610341,Jonathan,Barajas,1984-07-29,Female,229-42-4649,552-640-6883,Insomnia,Zanamivir,0525 Soto Curve Apt. 534,New John,MI,17014
P964946,Robin,Davidson,1982-02-18,Male,699-73-2131,416-404-7059,Acid Reflux,Doxepin,66426 Martin Islands Apt. 679,West Lindsayborough,NM,55389
P341726,Amber,Jenkins,1948-05-14,Male,462-53-3956,499-314-6301,Migraine,Ibuprofen,606 Emily Valley Apt. 358,Kimberlyfort,LA,65656
P909485,Crystal,Velasquez,1960-05-15,Female,037-63-1686,282-924-0432,Acid Reflux,Ibuprofen,804 Scott Passage,Brandibury,AZ,95909
P242697,Tammy,Griffith,1959-02-02,Male,715-34-8265,971-450-3549,Diabetes,Sertraline,34685 Austin Crossroad Apt. 976,Beverlymouth,MI,42653
P701796,Billy,Phillips,1970-11-16,Female,670-89-0689,247-409-6898,Asthma,Amlodipine,5953 Green Mews,Christiantown,HI,33954
P81721,Amanda,Riddle,1989-09-28,Female,228-40-2017,948-332-1089,High Cholesterol,Metformin,6264 Bailey Stravenue Apt. 947,Christianshire,MN,48303
P830313,Mary,Miller,1990-07-20,Male,213-49-1741,377-259-6344,Cough,Montelukast,481 Rodriguez Club,South Nathanborough,FL,20262
P217538,Jennifer,Herman,2003-06-21,Female,422-95-6842,482-498-0919,Cough,Naproxen,123 Reynolds Mission,Shermanmouth,IL,44900
P146162,Ernest,Wood,1966-01-14,Male,233-83-6423,416-932-2467,Cough,Omeprazole,0118 Andrews Street,New Allisonhaven,MO,86722
P810697,Karen,Johnson,1965-08-29,Male,012-27-9224,396-526-5132,Flu,Ranitidine,799 Ariel Lights Apt. 068,West Nicholasfurt,CO,59811
P49802,Paul,Garner,1977-06-12,Male,444-85-6265,935-737-5275,Diabetes,Omeprazole,602 David Mountains Apt. 291,Raymondtown,AR,40743
P791197,Kevin,Brown,1999-07-23,Male,260-78-9090,345-559-4245,Cough,Montelukast,0172 Velazquez Cliffs Apt. 226,Larrytown,KS,37555
P913376,Natalie,Weiss,1960-09-26,Male,068-80-5769,957-469-9004,Asthma,Naproxen,490 Sandra Station Apt. 270,Goldenland,RI,70809
P493948,Dawn,Ramirez,2000-12-14,Female,736-86-3988,854-204-9219,Arthritis,Albuterol,388 Cruz Plains Apt. 237,Jamesview,GA,05499
P44712,Lisa,Casey,1992-07-08,Female,277-04-0943,645-892-4715,Diabetes,Montelukast,46053 Brian Station Suite 525,South Brian,MD,45403
P875768,Cody,Vargas,1979-10-02,Female,619-01-9630,642-662-6467,Hypertension,Trazodone,969 Sullivan Squares Suite 052,Lake Kaylee,SC,52969
P468364,Cynthia,Romero,1948-11-01,Female,068-98-2476,772-259-2338,Asthma,Celecoxib,26981 Ana Passage Apt. 531,Port Amanda,NM,74529
P518837,Jamie,Anderson,1998-05-02,Male,782-16-6168,918-461-5355,Allergies,Lisinopril,546 Nguyen Forge,Whitneyport,WA,66625
P973383,David,Powell,1971-09-05,Male,806-56-7228,576-586-1677,Migraine,Dextromethorphan,2426 Alicia Burg,Emilyfort,CA,60151
P340547,Russell,Brown,1954-09-29,Male,065-14-9269,577-748-3591,Hypertension,Fluoxetine,9921 Santiago Key Apt. 195,South Mindyshire,TN,26516
P710187,Megan,Webster,1977-02-13,Male,475-99-7522,322-381-2353,Asthma,Zanamivir,9621 Stafford Stream Apt. 689,New Mariafurt,KS,61436
P191338,Christopher,Chen,1961-07-08,Female,394-05-5255,571-276-3679,Asthma,Insulin,8553 Pamela Creek,Valenciaberg,NC,07087
P323208,Deanna,Fleming,1946-03-25,Male,314-14-6698,621-277-3785,Allergies,Rosuvastatin,982 Decker Summit,Alejandrochester,FM,43653
P524853,William,Thompson,1951-04-23,Male,877-18-0570,733-940-2523,Flu,Lisinopril,602 Ortiz Valleys Apt. 674,Danielland,RI,41328
P361712,Stephen,Miller,1992-02-16,Female,238-99-8106,728-620-2156,Allergies,Gliclazide,08367 Adam Junction Suite 482,North Joseph,MN,65788
P623542,Laura,Robinson,1998-03-14,Male,316-96-3462,962-869-8146,Flu,Fluticasone,25637 Douglas Lake Suite 127,North George,TX,59063
P303287,Taylor,Weaver,1967-11-05,Female,489-05-9123,635-412-2742,Diabetes,Peramivir,5769 Thompson Forge Suite 543,Downsmouth,TN,05050
P452469,Michael,Lee,2002-07-13,Female,338-81-6544,690-359-8075,Hypertension,Albuterol,0521 Clay Ports,West Noah,AS,12945
P749823,Kristina,Mccann,1962-08-16,Female,169-99-4567,510-709-5245,High Cholesterol,Metformin,47140 Lawrence Landing Suite 187,Port Tinaville,PW,41702
P925104,Nathan,Horton,1996-05-16,Female,865-17-7314,536-453-6051,Asthma,Doxepin,769 Blake Radial,Davidberg,WV,93720
P541129,Joshua,Stanley,1955-03-16,Male,138-87-6615,987-962-6274,High Cholesterol,Sertraline,78360 Jose Road,Vegamouth,PW,15241
P275672,Brian,Campbell,1981-11-16,Male,835-34-0477,676-552-7607,Flu,Omeprazole,94365 Paul Turnpike,East Dianeshire,MI,51713
P527484,Anthony,Miller,1984-09-25,Female,225-59-6460,998-541-1127,Arthritis,Gliclazide,9450 Brenda Forest,Parsonstown,IL,22303
P12786,Kayla,Rodriguez,1966-01-14,Female,233-83-6423,687-745-0726,High Cholesterol,Esomeprazole,0118 Andrews Street,New Allisonhaven,MO,86722
P603785,Stephen,Jennings,1985-10-11,Male,724-35-4170,973-399-0905,Flu,Celecoxib,93409 Julie Roads Apt. 687,Lake Lindafort,MI,53480
P500265,Nancy,Perez,1995-01-17,Female,042-93-5216,679-691-8751,Migraine,Albuterol,88585 Lambert Key,Zacharyfurt,TN,15132
P768699,Benjamin,Myers,1965-01-30,Female,347-70-7600,296-611-9823,Depression,Albuterol,30050 Joseph Avenue,Lake Monica,NH,92801
P390720,Dustin,Ross,1982-02-18,Male,699-73-2131,928-511-5554,Insomnia,Cetirizine,66426 Martin Islands Apt. 679,West Lindsayborough,NM,55389
P266631,Kyle,Harris,1952-12-08,Female,880-98-6305,910-711-1738,Asthma,Naproxen,551 Garcia Hollow Suite 774,Lake Bruce,MN,85941
P874755,David,White,1969-09-26,Female,056-74-8234,598-252-3117,Allergies,Ranitidine,14827 Moore Haven,Lake Veronicaborough,PW,46704
P997281,John,Hall,1946-12-20,Female,627-17-5885,486-611-2063,Hypertension,Ranitidine,98948 Humphrey Causeway,Martinezhaven,OR,86325
P220776,Maria,Gibson,1993-01-15,Male,376-87-1059,242-638-7382,Allergies,Simvastatin,5750 Santos Tunnel Apt. 756,Robertstad,GU,44853
P704276,Peter,Hansen,1997-06-08,Female,067-72-6250,663-513-2227,Cough,Dextromethorphan,24805 Jose Plains Suite 129,North Kathleenfurt,NV,04443
P708407,Kayla,Mitchell,1956-09-08,Female,586-26-8714,773-267-1541,Flu,Fluoxetine,972 Barnes Street Suite 707,West Marcia,AR,39406
P138356,Mary,Reed,1971-02-15,Female,356-90-7335,712-612-4280,Asthma,Sertraline,48003 Reeves Vista,Kennethville,LA,38597
P907971,Thomas,Giles,1950-07-11,Female,586-82-0883,790-804-3893,Diabetes,Guaifenesin,46613 Mitchell Cliffs Suite 577,New Joseph,NV,21489
P70689,Ryan,James,1962-03-21,Female,038-41-7130,504-806-9317,High Cholesterol,Gliclazide,10095 Martinez Way Suite 271,Ericahaven,MO,98968
P831798,Edward,Smith,1956-09-04,Male,648-94-0022,243-620-4552,Insomnia,Albuterol,44850 Knox Way,West Melissa,OR,33805
P663402,Charles,Walton,1982-05-22,Male,151-17-4523,531-428-0648,Cough,Dextromethorphan,0159 Elizabeth Club Suite 818,Juanland,CO,61208
P430735,Jerry,Lewis,1975-10-15,Male,043-33-3921,874-967-8312,Arthritis,Sertraline,01869 Lee Springs,Jaimeborough,TN,77114
P492139,Joshua,Logan,1990-04-28,Female,354-54-1147,844-742-2210,Migraine,Ranitidine,974 Mccoy Place,South Angelachester,WA,39670
P925079,Amber,Smith,1958-07-03,Male,133-36-3191,357-449-4694,Allergies,Oseltamivir,095 Tracey Land Apt. 954,Williamsland,IN,79691
P330039,Kimberly,Stone,1968-06-04,Male,510-31-5824,992-813-0516,Arthritis,Topiramate,582 Tony Throughway Apt. 079,West Larryberg,CO,23981
P88324,Janet,Garcia,1994-04-23,Female,608-71-0608,524-274-0708,Acid Reflux,Cetirizine,95034 Goodman Highway,Port Rachelchester,AS,95576
P675773,Eric,Mccoy,1994-04-23,Male,608-71-0608,301-596-0939,Cough,Gliclazide,95034 Goodman Highway,Port Rachelchester,AS,95576
P27436,Lori,Patterson,1984-07-29,Male,229-42-4649,887-427-0438,Diabetes,Atorvastatin,0525 Soto Curve Apt. 534,New John,MI,17014
P752371,Kelly,Smith,1982-06-10,Male,544-26-0734,790-489-9419,Arthritis,Losartan,10961 Davidson Valleys,Matthewburgh,DC,20821
P40126,Erica,Rodriguez,1999-07-23,Male,260-78-9090,684-843-1071,Insomnia,Dextromethorphan,0172 Velazquez Cliffs Apt. 226,Larrytown,KS,37555
P153715,Eric,Robbins,1988-10-24,Male,052-32-9465,300-332-6913,Cough,Topiramate,82429 Michael Mountain Suite 319,Stevenshire,GA,01876
P115344,Johnny,Clark,1989-09-28,Male,228-40-2017,869-421-2437,Arthritis,Metformin,6264 Bailey Stravenue Apt. 947,Christianshire,MN,48303
P946818,Willie,Smith,1983-11-05,Female,812-47-1110,515-428-5773,Allergies,Montelukast,0071 Dennis Courts,Huffburgh,NV,88712
P206009,Jennifer,Carr,2000-05-13,Male,638-06-5321,955-372-8160,Arthritis,Doxepin,653 Alvarez Trace,South Justinville,SD,01556
P279290,Michelle,Townsend,1969-02-16,Female,466-33-2783,476-974-0086,Asthma,Fluoxetine,69943 Clark Shoal Apt. 533,Gregoryville,CT,10850
P876283,Tina,Phillips,1998-02-28,Female,499-94-2074,491-610-9881,Flu,Metformin,391 Williams Circles Apt. 327,Valeriefort,HI,82144
P336112,Phillip,Sandoval,1946-03-25,Female,314-14-6698,588-928-7131,Hypertension,Albuterol,982 Decker Summit,Alejandrochester,FM,43653
P152675,Walter,Smith,1992-05-10,Male,572-24-1879,626-288-0950,Allergies,Losartan,0881 Blackwell Gateway,Port Christopherberg,UT,28550
P401238,Elizabeth,Johnson,1960-08-03,Female,852-71-5323,248-563-6225,Diabetes,Sumatriptan,41198 Micheal Alley,Caseyshire,RI,34420
P994320,Daniel,Bray,1946-05-31,Female,678-71-4840,713-783-3401,Flu,Fluoxetine,224 Lisa Forge Suite 788,Laurabury,HI,88164
P81456,Kimberly,Carlson,1958-06-29,Female,132-87-8851,227-897-5881,Flu,Zanamivir,559 David Station,Karastad,ME,64567
P318932,Melody,Thompson,1954-07-11,Female,273-05-3644,858-681-4096,Allergies,Ranitidine,298 Rhodes Knolls,East Kelly,GU,80106
P436698,Dawn,Jones,2004-10-11,Female,416-41-2056,926-406-4939,Asthma,Fluticasone,822 Darlene Highway,North Susan,PA,15068
P220911,Robert,Day,1982-10-17,Female,002-27-3204,559-420-7858,Asthma,Topiramate,7765 Combs Center Apt. 250,South Martinmouth,ND,33985
P447325,Daniel,Armstrong,1979-07-03,Female,521-86-2213,553-982-9846,Hypertension,Sumatriptan,79077 Hernandez Knolls,Lake Tammieside,MT,76274
P796223,Carolyn,Lester,1948-09-08,Female,180-76-3062,933-306-2345,Flu,Sertraline,4398 Devin Meadows,Jacobshire,MO,87966
P660609,Richard,Rogers,1990-12-12,Male,882-65-5373,956-857-1305,Acid Reflux,Atorvastatin,80935 Cummings Estates,Mollyland,NV,57706
P113512,Kelly,Brooks,1986-05-23,Female,312-66-6704,276-785-0200,Asthma,Fluoxetine,4727 Trujillo Neck,North Alexanderbury,IA,31865
P250603,Jeffrey,Brown,1982-02-03,Male,741-82-8725,776-511-0913,Acid Reflux,Naproxen,37060 Williams Expressway Apt. 351,Markton,OR,32800
P748549,Ana,Martinez,2004-12-30,Male,035-65-5438,331-827-3601,High Cholesterol,Ibuprofen,62146 Colleen Green Suite 359,New Andreaborough,RI,67590
P398494,Christopher,Reyes,1968-06-04,Male,510-31-5824,642-402-5537,Allergies,Peramivir,582 Tony Throughway Apt. 079,West Larryberg,CO,23981
P8382,Cheryl,Kramer,1956-10-27,Female,405-62-2807,739-513-3916,Arthritis,Insulin,139 Price Knoll Apt. 953,Port Randallfort,DC,74722
P747709,Christopher,Miller,1947-03-26,Male,225-57-6384,800-930-3451,Migraine,Fexofenadine,11192 Watts Forest Suite 295,Susanville,UT,70867
P581546,Gregory,Jones,1946-12-20,Male,627-17-5885,683-699-7505,Allergies,Insulin,98948 Humphrey Causeway,Martinezhaven,OR,86325
P522310,Shannon,Rodriguez,2001-08-10,Male,655-12-8493,725-722-4790,Cough,Montelukast,9538 Jon Corner Apt. 318,Mcgeestad,ND,05966
P378184,Elizabeth,Curtis,1989-10-17,Male,149-72-0854,465-713-8100,Insomnia,Fexofenadine,61793 Mary Mount Apt. 020,Port Tiffany,GA,57202
P100296,Brian,Middleton,1972-10-18,Male,507-10-7038,924-730-9505,Cough,Zolpidem,85228 Susan Streets,Robinfort,ND,45777
P787901,Jessica,Ward,1948-11-27,Female,714-15-6722,655-495-1753,Diabetes,Doxepin,6079 Mary Glens,Port Tammyville,MN,29839
P614695,Robert,Clements,1950-06-13,Female,872-11-3465,338-997-9551,Acid Reflux,Naproxen,8914 Thomas Landing Suite 566,Lake Michaelfurt,MA,54609
P119914,Michael,Owens,1956-09-08,Male,586-26-8714,445-384-2340,Arthritis,Fluticasone,972 Barnes Street Suite 707,West Marcia,AR,39406
P528791,Danny,Hanna,1977-02-07,Female,035-40-2685,334-596-3872,Arthritis,Rosuvastatin,9994 Victor Fall,Mcmahontown,ME,59663
P372810,Nancy,Williams,1996-03-26,Male,533-88-1029,743-845-7233,High Cholesterol,Guaifenesin,192 Michelle Greens Suite 482,East Danielfurt,MO,84643
P875528,Elizabeth,Manning,1956-09-04,Male,648-94-0022,910-218-0999,Migraine,Atorvastatin,44850 Knox Way,West Melissa,OR,33805
P118403,Taylor,Walters,1987-12-29,Male,229-76-8124,673-539-4154,Migraine,Atorvastatin,46570 Amanda Fall Apt. 295,North Summermouth,IL,07971
P756946,Robert,Anderson,1970-12-18,Female,208-64-8571,401-457-1156,Flu,Zanamivir,3249 Aaron Extensions Apt. 538,Franklinport,CA,08579
P450595,Diana,Mcdaniel,1993-05-18,Male,133-83-1845,621-200-0971,Insomnia,Loratadine,619 Williams Loop,Garciabury,WY,14673
P744125,Taylor,Jones,1954-08-28,Female,138-63-4798,851-239-2236,Cough,Escitalopram,257 Williams Burgs Apt. 062,South Lindsayhaven,OR,42354
P248850,Wanda,Lopez,1959-09-05,Female,610-46-3059,540-465-8630,Migraine,Cetirizine,0645 Martin Neck,Jeremystad,NY,78449
P703533,Alyssa,Lane,2004-03-13,Male,756-24-3077,989-225-2363,Migraine,Lisinopril,51801 Shawn Street Suite 920,South Timothyshire,GU,43110
P55421,Nathan,Jackson,1997-01-19,Female,072-75-0335,886-481-7628,Insomnia,Naproxen,90131 Erika Island Suite 180,Bradyhaven,KS,16680
P133698,Charles,Flores,1948-09-08,Female,180-76-3062,290-639-0255,Depression,Gliclazide,4398 Devin Meadows,Jacobshire,MO,87966
